id,first_name,last_name,age,gender,birth_year,marital_status,education_level,employment_status,occupation,annual_income,household_size,location,full_address,phone_number,email,temperament_type,temperament_description,temperament_traits,country,locale
a4510321,Henry,Williamson,71,Male,1955,Divorced,Master's degree,Employed full-time,"Nurse, children's",57402,1,Mathewfort,"696 Mitchell Square, Port Albert, RM7 3UJ",(028) 9018409,stanleyscott@example.net,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
1e094e8f,Julia,Matthews,33,Female,1993,Married,Master's degree,Student,,13443,2,Lake Kayleigh,"954 West Street, New Kate, DN9Y 6UA",+44(0)141 4960240,eileenmurphy@example.org,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
bda2a8b7,Peter,Summers,48,Male,1978,Single,Bachelor's degree,Employed part-time,Network engineer,24115,2,Lake Holly,"248 School Terrace, West Harriet, G48 9QD",+441134960723,hriley@example.org,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
8e33ef0d,Janice,Pearce,21,Female,2005,Married,High school diploma/GED,Employed full-time,"Sound technician, broadcasting/film/video",36464,1,Northmouth,"299 Rose Road, North Raymondton, IP23 8FE",0141 496 0172,elizabethsmith@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
48f3baad,Mohamed,Davies,56,Male,1970,Divorced,High school diploma/GED,Employed full-time,Scientific laboratory technician,37547,2,Port Katiechester,"162 Georgina Grove, Mitchellton, RM4H 7NZ",(0808)1570530,angela25@example.com,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
54725b91,Gemma,Dixon,71,Female,1955,Married,Associate degree,Retired,,24600,3,Hollyfort,"190 Law Close, East Kimberleyville, HA8 7QP",01144960306,jasmine33@example.org,Optimistic,"Generally positive outlook, sees the good in situations","positive, hopeful, cheerful",United Kingdom,en_GB
638563af,Liam,Kelly,73,Male,1953,Married,High school diploma/GED,Employed part-time,Water engineer,17706,2,North Chelsea,"572 Sanders Square, Sambury, B62 4ER",03069990176,gallaghercarly@example.com,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
58127dbe,Kelly,Adams,45,Female,1981,Married,"Some college, no degree",Employed full-time,Police officer,52460,2,North Damianland,"911 Hill Close, Port Lauramouth, LS2A 8PA",+44(0)113 4960910,kennethwilliams@example.net,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
f69f578a,Gail,Newton,55,Female,1971,Divorced,Bachelor's degree,Employed full-time,Corporate treasurer,92411,2,New Kate,"498 South Crescent, Blackburnport, G1W 8EG",0121 4960470,stephen96@example.net,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
038cb376,Claire,Mistry,41,Female,1985,Married,High school diploma/GED,Employed part-time,Building control surveyor,26985,3,O'Neillview,"405 South Crescent, Nathanview, LU85 0SF",02074960170,onicholls@example.org,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
6d9acd95,Danielle,May,19,Female,2007,Single,Less than high school,Employed full-time,"Scientist, research (physical sciences)",27662,2,Jennaburgh,"429 Third Square, Freemanton, M8 4UZ",(0306) 999 0539,millsmohammad@example.com,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
09d5960e,Geoffrey,Bryan,63,Male,1963,Married,Bachelor's degree,Employed full-time,Furniture conservator/restorer,86692,2,North Hilary,"683 Mitchell Square, Jamesbury, M7G 4GN",+441214960461,abbiescott@example.net,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
7ee1dd72,Anna,White,71,Female,1955,Married,Bachelor's degree,Retired,,25987,2,Carterborough,"136 Ian Close, Jasmineborough, W9 5YN",01914960708,willisjonathan@example.org,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
2f9deff2,Brian,Phillips,79,Male,1947,Married,Master's degree,Retired,,51490,2,Pagestad,"389 Kirsty Grove, Myersmouth, S5 9GZ",(0116) 4960962,masonjoe@example.org,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
f727ff7c,Stewart,Hussain,51,Male,1975,Married,Less than high school,Self-employed,,41423,3,Lake Christine,"299 Lydia Street, Powellside, L4 7YT",0292018392,christine12@example.com,Optimistic,"Generally positive outlook, sees the good in situations","positive, hopeful, cheerful",United Kingdom,en_GB
657de27e,Joan,Johnson,39,Female,1987,Divorced,"Some college, no degree",Unemployed,,1452,3,North Thomas,"15 Green Street, Hayleymouth, WS32 1EF",028 9018793,helen02@example.com,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
679988b0,Bradley,Pritchard,22,Male,2004,Married,"Some college, no degree",Employed full-time,Records manager,23018,2,Davisborough,"516 Sanders Square, Beverleyberg, E1 4LX",+44808 1570509,daviesconor@example.com,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
54ff912c,Gavin,Joyce,21,Male,2005,Single,High school diploma/GED,Employed full-time,"Psychologist, occupational",31447,4,South Andrea,"476 Third Close, Garyfurt, N0C 5NN",01414960149,sturner@example.org,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
4cc5157a,Albert,Osborne,46,Male,1980,Married,Associate degree,Employed full-time,Archivist,45310,3,East Bradleyview,"117 Norton Square, Ruthmouth, S6 0ZT",+44(0)28 9018302,jwatson@example.com,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
f6e35a2f,Elizabeth,Marsden,59,Female,1967,Married,Associate degree,Employed full-time,Exercise physiologist,33441,1,East Owen,"354 Daisy Terrace, East Dominicport, N62 3GD",+44141 4960017,cwebb@example.com,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
0b9c0e1b,Laura,Graham,51,Female,1975,Married,Doctoral degree,Employed part-time,Consulting civil engineer,33671,2,Nigelbury,"941 East Close, New Wayne, ST1X 8NZ",(0151)4960534,leonfletcher@example.com,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
3742b6ec,Conor,Bartlett,48,Male,1978,Married,High school diploma/GED,Employed full-time,Armed forces logistics/support/administrative officer,40753,2,South Sandra,"882 Reynolds Lane, Bethanymouth, NP1N 1WL",+44909 8790897,daveymohammed@example.com,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
fa533692,Tony,Brown,69,Male,1957,Married,High school diploma/GED,Retired,,29822,2,North Tracyshire,"168 Maple Square, Matthewsbury, M8 4PW",+441154960476,louishughes@example.org,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
f4091022,Joyce,Walker,58,Female,1968,Single,Less than high school,Employed full-time,Tax adviser,35300,3,New Meganhaven,"637 Mitchell Square, Mohamedbury, G7 5WT",01184960833,chapmankeith@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
04b3b05b,Cheryl,Foster,26,Female,2000,Widowed,High school diploma/GED,Employed full-time,Air cabin crew,47123,2,Gerardfurt,"602 Green Street, Port Kirsty, PO28 8QR",(0306) 999 0348,gemma33@example.net,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
3d6f2871,Graham,Williams,47,Male,1979,Married,Master's degree,Employed full-time,"Pharmacist, community",127938,1,Wilsonmouth,"22 Church Gardens, Wayneberg, N92 8SQ",+44(0)8081570543,edward76@example.com,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
9d8eca2c,Angela,Thompson,65,Female,1961,Separated,High school diploma/GED,Retired,,43546,2,Angelaland,"400 East Terrace, Port Gareth, BA8 3RD",(0191) 496 0430,emma20@example.com,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
908775cd,Mary,Turner,50,Female,1976,Married,High school diploma/GED,Unemployed,,8197,2,Vanessashire,"790 Park Road, Barryport, M8C 5NN",0113 4960158,jonathanpage@example.net,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
850de738,Helen,Little,87,Female,1939,Married,High school diploma/GED,Retired,,26619,2,Mandybury,"762 West Square, Archerberg, E4 0TT",+44121 496 0041,ysmith@example.net,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
02404953,Jasmine,Walker,59,Female,1967,Domestic partnership,Master's degree,Employed part-time,"Loss adjuster, chartered",39514,3,Barnettfort,"423 Daisy Terrace, Lake Josephineburgh, CF84 8TX",+44(0)115 496 0354,pmiles@example.net,Impulsive,"Acts on instinct, makes quick decisions","spontaneous, instinctive, reactive",United Kingdom,en_GB
f3c749d7,Natalie,Nelson,65,Female,1961,Married,"Some college, no degree",Retired,,26641,1,Lake Terencechester,"600 Hill Close, East Callum, LA7V 5JP",+44(0)1414960474,natasha07@example.net,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
5828af03,Nigel,Smith,92,Male,1934,Widowed,Less than high school,Employed full-time,"Conservator, museum/gallery",23435,3,East Louis,"287 Georgina Grove, Dylanborough, W93 1SS",0131 4960115,lewisknight@example.org,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
7fae8ffe,Victor,Rose,18,Male,2008,Married,High school diploma/GED,Employed full-time,Armed forces logistics/support/administrative officer,26351,1,New Jasmineville,"126 Philip Crescent, West Jeffreychester, N5D 2QB",(028) 9018 0388,wgibson@example.org,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
17472a91,Andrea,Poole,61,Female,1965,Married,"Some college, no degree",Employed part-time,Metallurgist,20483,2,Hughesborough,"119 Ian Close, Port Sarah, G8 5BN",(0121) 496 0250,jasmine99@example.net,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
3f800e9f,Matthew,Robinson,89,Male,1937,Married,High school diploma/GED,Retired,,58488,3,West Conorfort,"349 Kirsty Grove, West Shaneview, FY0 8RU",0161 496 0923,lorraine93@example.org,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
7e0b8fd2,Ricky,Parker,65,Male,1961,Married,Bachelor's degree,Retired,,29352,2,Whiteville,"419 Deborah Square, Clarkeberg, M54 1DY",+44191 496 0314,itownsend@example.com,Impulsive,"Acts on instinct, makes quick decisions","spontaneous, instinctive, reactive",United Kingdom,en_GB
833e0ee0,Wayne,Johnston,67,Male,1959,Single,Bachelor's degree,Retired,,20947,3,Stanleymouth,"764 Maple Square, Clarkhaven, HA3P 3AP",+441134960587,cbarton@example.org,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
e89116ba,Dominic,Jones,24,Male,2002,Single,High school diploma/GED,Employed full-time,Fast food restaurant manager,22823,3,Port Josephine,"219 Fourth Lane, Sandersport, W6B 0NA",+44(0)9098790646,dwilliams@example.org,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
f1e312c8,Lynda,North,62,Female,1964,Married,High school diploma/GED,Employed full-time,Leisure centre manager,30875,3,Cookemouth,"214 Fifth Avenue, South Jamie, AB95 3FL",+44161 4960743,kennethharris@example.net,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
d6383525,Stephen,Goodwin,26,Male,2000,Married,Associate degree,Employed part-time,Corporate treasurer,17664,1,South Peterside,"671 Lake Close, Michellemouth, W3F 9WA",+44116 4960802,gmcdonald@example.com,Calm,"Even-tempered, rarely shows strong emotions","peaceful, composed, steady",United Kingdom,en_GB
92207284,Chelsea,Nicholson,62,Female,1964,Married,Bachelor's degree,Employed full-time,Charity officer,47628,3,North Patrick,"205 West Road, Daviesfurt, KW3 2YH",(0808) 157 0186,nhopkins@example.net,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
5f2d9e62,Donna,Ward,50,Female,1976,Married,"Some college, no degree",Unemployed,,148,1,Jamiechester,"381 Williams Square, North Juneport, HG8 5LW",+44121 4960939,fiona57@example.com,Patient,"Tolerant, slow to anger","tolerant, understanding, gentle",United Kingdom,en_GB
c31fd169,Ashleigh,Holt,64,Female,1962,Separated,"Some college, no degree",Employed full-time,"Designer, television/film set",50728,2,Ronaldville,"315 Elizabeth Street, North Kenneth, HA6V 8AP",0131 496 0749,oprice@example.com,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
a025195e,Mary,Moore,20,Female,2006,Single,Less than high school,Unemployed,,13398,2,Holmesstad,"165 Rice Close, Wayneland, S00 2AB",0116 496 0371,saundersangela@example.net,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
2175f93d,Kelly,Douglas,53,Female,1973,Domestic partnership,High school diploma/GED,Employed part-time,Armed forces logistics/support/administrative officer,39001,2,East Bethview,"381 Church Gardens, West Terence, DT78 5PD",01154960873,williamsconor@example.net,Pessimistic,"Tends to focus on negative aspects, expects the worst","negative, doubtful, cynical",United Kingdom,en_GB
27928f67,Mohammed,Henderson,35,Male,1991,Single,Professional degree,Student,,2563,3,North Justin,"653 Park Street, North Barbara, G6S 3QL",+44(0)1632 960 784,xwebb@example.net,Analytical,"Logical, thinks things through carefully","logical, methodical, rational",United Kingdom,en_GB
d4fcd373,Laura,Porter,37,Female,1989,Married,"Some college, no degree",Employed full-time,Equities trader,41568,4,Bartlettport,"879 Daisy Terrace, Halefurt, L28 8UJ",+44(0)20 74960043,georginasavage@example.com,Aggressive,"Quick to anger, confrontational","assertive, forceful, competitive",United Kingdom,en_GB
816966cc,Jill,Bird,59,Female,1967,Married,High school diploma/GED,Employed full-time,"Designer, fashion/clothing",39391,3,Traceyview,"495 West Road, Coleville, DD8 0HL",01134960045,holliedavis@example.org,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
4cc15dbf,Pauline,Nicholls,49,Female,1977,Married,Associate degree,Employed full-time,"Engineer, agricultural",68648,1,South Tom,"974 Moore Street, Elaineborough, N7J 2ZW",(0116) 496 0928,bryan70@example.com,Outgoing,"Social, enjoys being around people","social, extroverted, friendly",United Kingdom,en_GB
16a64d5d,Melanie,Sutton,73,Female,1953,Widowed,"Some college, no degree",Retired,,53050,1,New Howardfort,"536 Kirsty Grove, West Guy, S15 9WL",+443069990211,graceedwards@example.net,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
a329b4de,Carly,Bird,20,Female,2006,Single,Less than high school,Employed part-time,Higher education lecturer,33806,3,New Ann,"85 Elizabeth Street, South Edward, G7D 0ER",(0141)4960912,kbarber@example.net,Ambitious,"Driven, goal-oriented","motivated, determined, focused",United Kingdom,en_GB
96e43576,Deborah,Sanderson,39,Female,1987,Married,"Some college, no degree",Employed full-time,Manufacturing systems engineer,56711,3,West Rachael,"241 Amy Gardens, Burgesston, UB4B 8GW",+441164960571,cameronknight@example.org,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
e3f8372c,Dean,Ross,46,Male,1980,Married,Master's degree,Employed full-time,Theatre manager,74423,1,North Martyn,"234 East Close, Kyleberg, B7S 1XT",(0909)8790074,debrawhite@example.net,Reserved,"Quiet, prefers solitude or small groups","introverted, quiet, private",United Kingdom,en_GB
321d675c,Karen,Hall,76,Female,1950,Married,High school diploma/GED,Employed full-time,Actor,22055,3,Turnbullview,"964 Lake Crescent, Duncanshire, M79 7ST",(0118)4960391,abbie63@example.org,Laid-back,"Relaxed, goes with the flow","relaxed, easygoing, flexible",United Kingdom,en_GB
d3dceaa6,Janice,Leonard,69,Female,1957,Widowed,High school diploma/GED,Retired,,21651,1,Masonshire,"807 Third Close, Lucasview, G3W 8NN",(020) 74960500,donnawhite@example.org,Impulsive,"Acts on instinct, makes quick decisions","spontaneous, instinctive, reactive",United Kingdom,en_GB
6cb9a103,Angela,Greenwood,28,Female,1998,Single,High school diploma/GED,Employed full-time,Garment/textile technologist,24807,2,Lake Terrystad,"447 West Street, South Ian, WN4W 9DP",09098790128,jacob04@example.org,Anxious,Prone to worry and nervousness,"worried, nervous, apprehensive",United Kingdom,en_GB
